Transaction ID,User ID,Transaction Amount,Transaction Date/Time,Merchant ID,Merchant Category,Payment Method,Card Type,Cardholder Name,Transaction Status,Billing Address,Shipping Address,CVV Verification,IP Address,Device Information,Location,Transaction Type,Discount/Promo Code,Refund Amount,Fraud Flag
2fabf24b-afdb-4274-99c7-0a661bd4e667,34fa102f-ce03-46ae-aa51-df452802e95f,445.08,2024-11-07 03:06:26,f8127b0a-c852-4bc9-920d-601305c7fbe6,Groceries,Debit Card,MasterCard,Nicholas Miller,Completed,"46419 Rebekah Pine Suite 409, Melanieville, FL 53656","7202 Flores Springs, South Mitchell, FL 47579",No,216.129.29.165,Mobile,"East Kevinfurt, Madagascar",Refund,SUMMER2024,0.0,0
716e47b0-6a46-48ff-b319-0aeab2b4c329,b03b2332-bd36-41c0-9cdb-6172935bf376,176.48,2024-02-26 14:41:01,1107015f-ba49-4faf-918a-31eaccf7a0ec,Clothing,Digital Wallet,American Express,Cameron Curtis,Failed,"USS Kelly, FPO AP 95310","223 Cody Mission, Knapphaven, OK 45108",No,35.74.161.151,Desktop,"Davischester, Heard Island and McDonald Islands",Purchase,WINTER2024,0.0,0
cc2385a5-7b10-4558-8acc-334252bd04e0,da2354e7-f362-4732-a2cb-507b0bb418c7,13.38,2024-05-05 06:24:24,d110153b-cc68-4b4a-aace-3f8e115958c7,Entertainment,Credit Card,Visa,Sheila Esparza,Pending,"5608 Mike River Suite 126, South Michaelmouth, MT 77926","560 Margaret Green, East Caroline, OH 91582",Yes,139.189.111.250,Mobile,"Katherinehaven, South Georgia and the South Sandwich Islands",Purchase,FALL2024,0.0,0
cc757507-734a-423c-8ea1-e7b9f17a3a40,e397ee45-1149-4c6f-8ddc-46268f4ad399,174.5,2024-05-04 22:58:59,929438a4-b055-4ce8-a128-7c86632f3d74,Electronics,Credit Card,Visa,Morgan Myers,Completed,"0328 Jennifer Flat Apt. 999, Port Jonathanfurt, DC 17522","342 Johnson Island Suite 185, Martinezborough, NY 49989",No,178.131.193.10,Mobile,"Zacharyville, Marshall Islands",Purchase,,0.0,0
28e3c6df-fc73-4f3d-ada9-65783b3af17f,980b1884-ba89-48c4-88b6-01f373b8b47b,422.66,2024-03-30 13:38:41,d4c52d48-1db3-43cb-871f-cc1a6bd62b12,Clothing,Debit Card,American Express,Christine Brown,Completed,"731 Nunez Crest, Stewartmouth, NJ 06528","1176 Jackson Ford Suite 990, North Dorisburgh, MO 82333",No,89.175.246.226,Mobile,"Port Juanmouth, Madagascar",Purchase,SPRING20,0.0,0
98b0af3d-e35a-41f5-831f-10fec053d6d0,ffc1b2d3-0fdb-46b1-a1a3-f6198ccc6336,174.73,2024-10-20 20:48:06,c86f408e-54b8-47dc-a0a9-627b9e3698c5,Travel,Credit Card,MasterCard,Gregory Morse,Pending,"2238 Boyd Summit Apt. 811, Aprilville, KY 43206","93043 Jennifer Dam, East Bradbury, PW 78237",No,78.77.98.24,Mobile,"Christensenberg, Mauritania",Refund,SUMMER2024,0.0,0
fbed5b3f-e329-4104-b4bb-7c429006e715,2f888888-64b8-4b9e-b696-d4b6e607b3b5,63.93,2024-02-10 17:24:10,c885bd87-0beb-4569-b5da-e08bea00d28c,Health,Debit Card,MasterCard,Anthony Taylor,Failed,"7865 Corey Extension Apt. 966, South Kevinville, NE 46270","34590 King Center Suite 432, North Sergiofurt, MP 27607",No,47.119.80.119,Desktop,"Wolfeburgh, Angola",Purchase,SPRING20,0.0,0
4e4740e0-1cdf-407f-88a3-08097b2e94d5,13de705d-e589-4847-80ac-156db1a1439f,156.56,2024-10-20 22:54:19,3f7ca233-a87e-4f06-a66b-9f649c17b6d7,Health,Debit Card,Visa,Lori Ellis MD,Completed,"580 Mullins Wells Apt. 140, New Heidi, NE 96291","7598 Michael Mill Apt. 312, Christopherbury, NM 92179",Yes,84.90.76.223,Desktop,"Wilkinsmouth, Puerto Rico",Purchase,,0.0,0
9a9d954f-79a5-4754-9183-bab2045483c8,fbae874a-5261-496c-9251-f116a421bef4,137.98,2024-06-23 01:19:25,5415e66e-5e3d-4d30-8327-d9ea016c9286,Groceries,Credit Card,American Express,Matthew Macdonald,Failed,"8983 Joshua Knoll, Smithberg, NJ 92869","265 Lambert Shore, Jenniferfort, FL 10196",Yes,142.160.79.188,Desktop,"Herreraview, United Arab Emirates",Purchase,SUMMER2024,0.0,0
71354d7d-6e08-40e1-bb17-98f27b09c0d8,59f4fce1-05a9-40b1-b2f0-abcdb7ea65b7,5.34,2024-03-11 14:14:46,67ca80f3-a3ff-4b03-9c28-6b04678842a5,Travel,Credit Card,American Express,Ronald Ward,Pending,"104 Wells Stream Apt. 753, South Isabella, FM 97013","079 Bullock Pine Suite 236, Evanshaven, DE 95970",Yes,165.231.38.180,Desktop,"New Philip, Pakistan",Refund,SUMMER2024,0.0,0
9bcc4826-b590-4785-8282-5f522fe3e019,ab540948-21f3-49ae-a653-408ab9f122b1,370.09,2024-02-12 00:54:25,8abe1bd6-f660-4f52-b7e0-ed6c9a9322b0,Groceries,Debit Card,MasterCard,Eric Leon,Pending,"249 Matthews Stravenue, Dukeport, MO 37864","563 Tonya Ford, Zacharyland, MP 90897",Yes,221.48.213.147,Mobile,"Collinsburgh, Latvia",Purchase,SPRING20,0.0,1
e99857a7-3414-4b91-b6a6-81c9e2e3bc77,3af07a2f-3a9d-46e8-ab8d-118d01f38338,188.63,2024-09-05 13:24:19,20cf3999-eb61-4f6f-9a8a-19631a4058a4,Groceries,Credit Card,Visa,William Knight,Refunded,"1936 Bruce Unions, North Amandatown, TX 98176","759 Potter Road Apt. 875, North Shelley, OK 31033",Yes,104.98.27.209,Mobile,"New Matthew, Slovenia",Refund,,29.81,0
120ea9a1-de76-4353-af9c-a74c218e9634,ec53491b-4a56-4ac4-9b3b-c9949e7568e9,357.54,2024-07-15 23:35:44,2f0d4db8-f4f0-4e09-ae34-692eb782daba,Travel,Credit Card,MasterCard,Brian Bolton,Pending,"741 James Groves Suite 418, East Barbara, AL 92734","315 Meyers Plains, North Marvinshire, DE 64846",Yes,189.252.255.124,Mobile,"Daisyfort, Belgium",Refund,WINTER2024,0.0,0
0b2b3b34-a688-4960-ab21-1f8f74f1685a,02f54276-d2ea-47d7-aa94-62623d497882,162.79,2024-10-23 22:15:06,6d11b36f-a35f-4610-b380-26c79de6988f,Clothing,Credit Card,MasterCard,Harold Atkins,Failed,"3029 Griffin Springs Suite 427, North Kevin, AL 91047","28806 Jessica Oval Apt. 526, Brianton, CO 85991",Yes,122.16.6.136,Desktop,"West Nicholasside, India",Refund,SUMMER2024,0.0,0
6725dd11-85a9-4846-aa3b-26a096231c78,a844eeaf-e310-412a-bc9d-a33f09ca74a8,3.18,2024-03-15 13:26:38,2f55c7c2-4f66-4939-b50e-dedce1eb375f,Entertainment,Digital Wallet,MasterCard,Allison Johnson,Refunded,"9466 Anthony Flats Suite 949, Garciashire, TX 90723","84601 James Garden, North Jonstad, NE 61839",Yes,139.242.115.53,Desktop,"New Stevenbury, Ireland",Purchase,,79.2,0
2c9e56ad-994b-48a9-9c2f-e90c84c19749,b9ceb1d7-dbb2-44f5-aeb8-d1cf14b7917e,464.1,2024-07-07 19:50:02,b974eab8-cd0b-4744-bd49-747c90266939,Health,Debit Card,American Express,Mary West,Refunded,"22266 Green Plains, Smithburgh, MI 73352","USCGC White, FPO AA 88088",Yes,176.55.144.139,Desktop,"Ayalaview, Germany",Refund,WINTER2024,40.84,0
670c77cb-09c4-40be-a2d3-5b1a3e8bb9cd,94a8ef28-05e1-4a24-9817-7bbf2d2e0e27,168.79,2024-07-27 21:03:47,e850aa60-452b-4ee7-9b93-ae944bf1cdc4,Clothing,Digital Wallet,MasterCard,Maureen Johnson,Failed,"798 Natalie Loaf, Deborahmouth, MS 61867","USNV Mcintosh, FPO AP 02400",No,152.105.13.135,Mobile,"Sheaside, Senegal",Purchase,SUMMER2024,0.0,0
9fe44537-1b09-4f0c-95b9-48493a391cf3,c499a380-b250-4d36-bb61-ec534ecf52d9,127.27,2024-09-08 09:36:37,0528c167-fb2b-48b3-83be-bb097057b7b3,Clothing,Digital Wallet,Visa,Alexander Leonard,Refunded,"823 Wilkins Field Suite 212, Leonardmouth, WV 50174","1658 Zachary Court, East Hunterport, IL 69211",No,142.1.79.110,Desktop,"Lisafort, Spain",Refund,WINTER2024,45.54,0
26c37be5-78f0-414b-8e09-22ba134f9191,3ac459ce-e060-41bb-a244-e9dc0923704a,408.52,2024-04-04 12:57:40,452d6fc8-3b91-43a3-bd46-8924b17b5d11,Clothing,Digital Wallet,Visa,Tina Sutton,Refunded,"98276 Moore Highway, Nancymouth, PW 67582","776 Flowers Landing, Ashleybury, MO 31316",No,195.13.254.97,Desktop,"Jamesbury, Solomon Islands",Purchase,FALL2024,14.39,0
bed58a0d-c86b-4c91-a4b8-17f9d59d0033,fe685bbc-ec54-458a-859d-c35bdd03300e,397.49,2024-06-05 06:37:27,d1f984e7-e1da-4425-9874-8093bb6a2410,Clothing,Debit Card,MasterCard,Jeffery Walker MD,Pending,"62386 Nicholas Squares, North Michaelmouth, GA 05137","8177 Hardy Streets Suite 149, New Ashleyhaven, ID 42121",Yes,194.92.178.30,Mobile,"West Thomas, Barbados",Purchase,FALL2024,0.0,0
ede2c329-0bbc-453d-be0d-aec17c0eef8d,fc789ea4-1b5f-46c6-9ba4-90883602dc79,249.86,2024-04-24 21:21:50,24ef250c-4320-4ecd-b920-5f893b00e706,Health,Debit Card,Visa,Derek Collier,Completed,"214 Townsend Plains Suite 736, North Marybury, WV 48457","779 Joseph Inlet Apt. 663, Martinezborough, WI 42498",No,114.152.12.23,Desktop,"East Rebeccamouth, Bahamas",Purchase,WINTER2024,0.0,0
e75df04f-7fd8-4be8-9d9c-804b5df417a2,9098dfb9-a5ab-4ae1-8e24-f9a454cbb5ad,370.53,2024-09-09 17:46:34,8819e3b0-b3ad-4a65-bef8-cd86e6b921ba,Health,Credit Card,MasterCard,Harry Harris,Failed,"5952 Brown Knoll Apt. 169, North Derek, AL 22513","184 Foster Spurs, Ronaldfort, AZ 28664",No,103.195.17.63,Mobile,"Lake Hector, Ecuador",Refund,SUMMER2024,0.0,0
5c5355fa-60ae-494d-b220-13bf8ef109c0,210979b2-3269-44e0-9778-40f0953684cd,300.92,2024-01-17 13:59:24,b57bdafd-2aec-4509-b9f1-f204459aad81,Entertainment,Credit Card,Visa,David Owens,Refunded,"145 Johnson Fords Suite 751, West Christopher, UT 87743","9847 Austin Villages, North Julieberg, VI 68672",No,176.150.166.223,Desktop,"South Taraberg, El Salvador",Refund,,14.62,0
29e3da99-4961-4c02-8c6b-d93bb218fc01,510916c8-16b9-4baf-a937-8e63bfd042f5,199.21,2024-04-06 15:45:06,0f4bb0eb-2352-4f93-95c9-ef4caac04398,Entertainment,Debit Card,American Express,Amy Chavez,Completed,"525 Bennett Burgs Suite 412, Sherryberg, AS 84284","7400 Dawson Pike, Port Laura, MA 35424",Yes,115.65.224.178,Mobile,"Jacksonborough, Bhutan",Purchase,FALL2024,0.0,0
aba1a36a-d5a7-45cb-8470-37c3e81c2a56,6d83e167-932d-448e-bb64-f246546ae03c,440.98,2024-06-11 02:49:44,2c002ce7-6101-47b5-a573-d9e47dc3609e,Clothing,Digital Wallet,American Express,Brian Medina,Failed,"69787 Colleen Street, Port Gregory, LA 14209","Unit 0868 Box 4952, DPO AP 25511",Yes,92.150.217.65,Desktop,"Lake Larry, India",Purchase,SPRING20,0.0,0
eb4d3d36-7f63-4407-8695-c96d17fbb998,0276a365-dac7-45f0-a963-44f47cce16c9,333.82,2024-04-29 08:24:16,182732ea-2526-4753-a578-be5bb6bb3378,Electronics,Credit Card,American Express,Michael Sullivan,Completed,"6030 Clarke Knoll, South Matthewside, MT 87795","7453 Cole Plains Suite 850, Andreachester, WV 43677",No,207.104.55.73,Mobile,"New Beverlyhaven, Azerbaijan",Refund,WINTER2024,0.0,0
b377b83e-8249-4fd3-96df-210e59b18c05,f2a75458-fe77-4f07-a055-0c5016e00deb,256.93,2024-02-26 16:34:27,bc563c03-df62-4a3f-b7f3-7181541c5cce,Clothing,Credit Card,MasterCard,Melanie Bell,Pending,"66798 Watkins Curve, West Cathyberg, MH 19817","7532 Daniel Well, Jasonview, IL 88277",Yes,91.58.79.200,Mobile,"North Anthonyville, Luxembourg",Purchase,WINTER2024,0.0,0
fb9daf0e-59f2-4a80-bccf-2697fef53d14,846fb581-fc1e-402a-b3bd-05b7bbd0a0ed,34.67,2024-03-09 08:16:15,83e65e2d-cc46-4275-8d78-8de4084171c9,Electronics,Credit Card,American Express,John Ingram DDS,Pending,"USNS Leonard, FPO AA 39635","2424 Justin Square, Hollyborough, HI 11894",No,23.79.106.149,Mobile,"Lake Kathleen, North Macedonia",Refund,SUMMER2024,0.0,0
66422c73-8702-4461-a753-2a5cff82fa6b,cad609a9-ff38-4137-81bb-70613a1cc66b,160.74,2024-05-06 04:50:11,151415ab-9e8e-47d2-ac51-8c613e4037bb,Groceries,Digital Wallet,American Express,Joshua Baker,Refunded,"1713 Kirk Roads, Johnsonburgh, VA 11433","1350 Reginald Pines Apt. 157, Port Alyssaport, FM 33509",No,8.252.185.165,Desktop,"Lisaland, French Polynesia",Refund,,73.74,0
4a3e42ce-d677-46f0-a496-9e315c1b5ffc,6c709f39-183d-46ac-b8ed-836e856791c6,98.67,2024-09-21 11:43:08,f8a1abba-b5f0-459f-8aa4-1117cecf12b0,Entertainment,Credit Card,Visa,Nicole Gibbs,Refunded,"9105 Howell Manor Suite 646, East Julieview, SD 68148","985 Candace Locks Suite 964, West Kimberlyborough, GU 07415",Yes,187.80.31.110,Mobile,"Davidville, Luxembourg",Purchase,,89.09,0
2e7b9d0f-34bd-49a8-b22e-daa89dd00f23,f6d1e5bd-de5e-4ec7-91c3-fd50f4fc4c71,384.27,2024-03-09 00:49:47,b49083de-0015-48b9-aad9-d82ba83be4b7,Health,Credit Card,MasterCard,Tara Harris,Completed,"895 Nichole Dam Suite 116, South Barryborough, AS 27060","913 Jose Knoll, Goodmanview, KY 55140",No,71.71.46.26,Desktop,"Lake Crystal, Saint Kitts and Nevis",Refund,SUMMER2024,0.0,0
4af7bfa8-fe01-4a1e-8908-3962f28a1400,6c654f79-dacd-489d-b901-a1a16e38ac3a,434.07,2024-06-15 01:33:37,93179a6d-8fac-4c91-a31e-46d9319e20e1,Groceries,Debit Card,Visa,Kim Henry,Pending,"2280 Kathleen Ferry Apt. 082, Lake Michaelton, MS 41707","2122 Peterson Mountains, Petersbury, PA 63478",Yes,7.42.23.46,Mobile,"Sheltonside, Isle of Man",Refund,WINTER2024,0.0,0
6db74f8d-e1ba-4cf5-ab68-c2e313250463,e384c74e-d63f-4a42-9fe2-8b9e022fa720,76.55,2024-07-08 09:47:24,18398073-a1ee-4be8-b3d6-c9e861d1a007,Clothing,Credit Card,American Express,Nicole Brown,Refunded,"9936 Marquez Locks, Pruittland, NJ 66067","58479 Ponce Row Suite 205, Raychester, PA 27581",Yes,42.197.14.66,Desktop,"New Christopher, Belgium",Purchase,SUMMER2024,65.77,0
1f8776a2-eb4c-4fc0-bb5e-a0bdcffde189,bb8b051d-1163-47fa-aa1e-10acafb8a764,412.1,2024-02-10 13:02:25,d17eb440-5789-4a2a-8988-545212fc0655,Travel,Credit Card,American Express,Jennifer Johnston,Pending,"190 Marisa Oval, Lake Abigail, PW 82142","386 Brian Underpass Suite 332, Torreston, DE 21222",No,29.121.124.56,Desktop,"Kevinborough, Albania",Refund,SPRING20,0.0,0
cb792189-bf09-4a2c-a786-6b7fb2f0ee07,fdcf1493-ed54-42c1-a4a1-33564a22cbe1,274.72,2024-04-11 12:39:50,2e95cfff-544d-43ee-b573-2c62e59aaeca,Health,Credit Card,Visa,Veronica Hampton,Failed,"126 Welch Plaza Apt. 731, New Doristown, AR 17071","550 Walter Row, Youngberg, MT 35253",Yes,146.132.110.49,Mobile,"New Wesley, Liberia",Refund,,0.0,0
af7955c4-e65b-4613-ad7b-d2439d4cd1c0,017062d8-9725-4d66-a7da-5c1768974357,318.99,2024-04-27 17:41:54,4ac93f8e-d450-481e-8b67-1f5f3a9b41ea,Health,Digital Wallet,Visa,Lisa Porter,Failed,"389 Sarah Bridge, Port Timothy, WI 39490","Unit 1670 Box 0268, DPO AP 77064",No,41.12.194.193,Desktop,"Atkinsmouth, Peru",Refund,SUMMER2024,0.0,0
08e9b731-7134-4460-b637-c41a9f3373fe,96a12933-2117-4555-8bdc-560b95bac27e,410.07,2024-02-17 17:43:26,3044fe97-0368-4c06-a782-54f68d6038d6,Electronics,Digital Wallet,American Express,Sherri Morales,Failed,"46708 Robinson Spurs, Gregoryfort, WY 93867","567 Erickson Ford, Keithtown, FL 93783",No,148.246.19.167,Mobile,"Morrisstad, Equatorial Guinea",Refund,FALL2024,0.0,0
d2bc07f6-dbbb-4630-b965-8bc9d0be5a91,4c8247bf-5b65-4758-ac93-76c6655c243c,213.08,2024-03-16 21:50:58,7550a13c-f068-480e-b664-8c7605b4e82c,Travel,Digital Wallet,MasterCard,Denise Camacho,Failed,"96458 Miller Turnpike Suite 915, Port Nicoleland, KS 64896","028 Nicholson Spring, North Williamside, SC 66505",Yes,194.90.66.232,Mobile,"West Davidshire, Saint Vincent and the Grenadines",Refund,,0.0,0
c62611a4-18e0-44c4-b347-4db72a8ae44e,8ab8e98d-4768-4753-9ffd-20bec48229fc,26.07,2024-07-26 07:26:45,31988261-cd37-493b-9ddc-2d8b8939461a,Travel,Credit Card,Visa,Reginald Wood,Completed,"8166 Alexandra Locks, Johnsonchester, VI 77329","281 Jesse Ranch, West Dennis, VT 96501",Yes,172.172.84.207,Mobile,"Perezfort, Qatar",Purchase,FALL2024,0.0,0
282fa963-f259-451f-b5fd-9fb76537dc8b,e0d8119c-a495-40b9-8d74-f0086a6c0412,49.01,2024-03-31 14:58:15,50d62d77-f569-40bf-8dae-3b3b415319a4,Entertainment,Debit Card,MasterCard,Ashley Good,Completed,"6048 Angela Mill, South Jeanetteville, AZ 69604","537 Jessica Forks Suite 283, New Samantha, WI 26095",Yes,60.39.22.205,Desktop,"Port Jacqueline, Solomon Islands",Purchase,SUMMER2024,0.0,0
7ef80294-09fd-430c-969b-5541fe7489e0,a0a15d37-ff24-44ff-a929-ee69cea18e1a,349.07,2024-07-26 19:44:26,72cf741d-26d3-43f7-8fbb-b137efc3204c,Health,Digital Wallet,Visa,Jessica Garrett,Failed,"590 Nichols Trace, North Lisaport, GA 76986","8666 Robinson Rapids, South Charlesborough, AR 33625",No,12.253.167.149,Desktop,"Rachelport, Portugal",Purchase,FALL2024,0.0,0
d7123ca9-080b-4fb6-a651-7d518d2628fd,87d4269e-4789-4a7f-8740-4bbeb0d1be8e,275.57,2024-01-18 13:55:53,66d01dd6-0f02-42c3-b96b-2a159c619226,Entertainment,Debit Card,American Express,Thomas Krause,Failed,"54238 Dean Cliffs, Greerbury, DE 70602","1659 Cassandra Views Suite 175, Collinsfort, ID 76676",Yes,165.247.110.33,Mobile,"Riversbury, Svalbard & Jan Mayen Islands",Refund,,0.0,0
e51204a7-cba4-454e-86ee-391b7661e0eb,93008975-7ff2-4369-bcdc-8d26661d221c,200.74,2024-01-08 23:20:58,8a7d09f2-44dd-4499-99cd-32cff43422c3,Health,Credit Card,Visa,Kent Moss,Failed,"20962 Boyd Ports, Lake Taylormouth, HI 50909","USS Moore, FPO AE 42712",Yes,17.229.10.45,Desktop,"Gabriellaberg, Tajikistan",Refund,SPRING20,0.0,0
d322d608-b2fe-4894-ba95-ba24ff9f2a50,e4d6112c-f040-4f9b-84d6-4ffe19781af2,34.1,2024-03-11 04:09:15,e9b99830-33a6-469c-966d-27e7ab224f22,Groceries,Digital Wallet,MasterCard,Andrew Davis,Refunded,"56165 Pedro Harbor, Riverabury, VA 18453","04120 Brown Causeway, Dunnview, KS 24975",Yes,117.184.71.41,Desktop,"West Katelynbury, Andorra",Purchase,FALL2024,78.56,0
2db8a0fd-06d9-4a36-bb82-aeddab8fd7f2,79abfe21-1cb1-40b3-a5fe-0d72428cf328,458.64,2024-03-06 23:13:29,4fd17787-b257-458a-875d-a3e9f7bad9d9,Travel,Debit Card,Visa,Kari Singleton,Completed,"1145 Nancy Ports, East Carolyn, MA 61168","80148 Phillips Flats Apt. 978, Burnsfurt, SC 69337",Yes,196.187.9.249,Mobile,"Lake Mary, San Marino",Refund,WINTER2024,0.0,0
47ea2fa8-6fbd-43a5-b6ef-03759eeb27ea,9a69205b-7b17-44a9-a561-d2a7ea14d977,209.12,2024-06-23 17:03:19,2806e666-9be0-4bea-a2fb-0387f9a4fe2a,Electronics,Debit Card,MasterCard,Sandra Larsen,Failed,"474 Shawn Neck Suite 823, Ericmouth, FL 19866","3916 Stevenson Via Apt. 993, Davidton, AS 30591",No,72.244.30.22,Desktop,"Kyleburgh, Argentina",Refund,SPRING20,0.0,0
2a7b191c-898d-42eb-930e-65d2fba27875,1260326c-7474-46ed-b26d-c5d7a1fbd735,82.42,2024-03-12 05:57:55,d0440123-dda7-4e11-bf52-2ad403f837db,Health,Debit Card,Visa,Nicole Rivera,Pending,"819 Dudley Fort, East Monica, PW 43152","55252 Garcia Plains, Cannonmouth, KY 43572",Yes,178.232.108.82,Desktop,"Thomasfurt, Rwanda",Purchase,SPRING20,0.0,0
d6f83b44-04dd-47ff-b731-d12e54de1508,7be17c3c-7d23-44ea-9fab-ddee8ba06d02,78.76,2024-08-12 05:08:11,22123eba-aa3a-48e1-83e5-6096e25de326,Groceries,Digital Wallet,MasterCard,Jessica Davidson,Pending,"07743 Patel Port, Justinstad, OR 91782","7473 Robertson Forge, West Raymondfurt, TX 62340",No,134.134.14.211,Mobile,"North Phillip, Jamaica",Refund,,0.0,0
1a2a1e2b-01c5-4cfc-ab58-0deeb8e01893,b3b7f704-92bc-41ca-beff-c0274be5bcc1,43.18,2024-02-06 03:09:07,5c9a4a6c-3bbe-4211-b729-3f7827617c45,Entertainment,Credit Card,American Express,Kristen Williams,Pending,"37215 Eaton Mountains Apt. 849, Port Jeffreyside, OK 91177","2222 Hart Hills Suite 837, Robertstad, IN 30312",Yes,34.253.148.31,Desktop,"New Deborah, United States Minor Outlying Islands",Purchase,SUMMER2024,0.0,0
d10d0800-2845-4ffd-9ef7-743e7f0ffa6e,83df3692-b9cf-465e-9efa-f5622f1584b4,88.99,2024-07-14 17:10:18,288b1172-3d05-459d-9d78-45e0df5329a9,Health,Credit Card,American Express,Brittany Guerrero,Failed,"029 Sarah Streets, Port Eileenfort, NM 25373","8322 Shea Pines Apt. 297, Cameronport, TN 97940",No,90.78.56.35,Desktop,"New Jamesstad, Reunion",Refund,,0.0,1
0bf39c24-e4bd-447a-8069-dc300c3db20d,e8573d41-7314-4062-973c-933d529116ec,285.93,2024-05-25 09:27:59,f845a354-2c96-4676-9264-a90aed3720f2,Health,Credit Card,MasterCard,Joseph Foster,Failed,"737 Conner Isle Apt. 489, Port Morgan, NC 43617","8093 Michael Islands, South Josephhaven, AZ 78237",Yes,177.175.98.231,Desktop,"Bettyfurt, Korea",Purchase,FALL2024,0.0,0
ca144526-042e-46ad-8290-a0f57e1fe21c,9f6a86aa-c0dd-4d23-9070-b005524ecffa,185.13,2024-09-18 08:40:52,22366dfc-c559-4b6f-b39d-9c5af5c23ab7,Clothing,Debit Card,MasterCard,Cassandra Phillips,Pending,"285 Smith Forks, Lake Carla, NH 15344","37407 Pena Glens, Port Thomas, NE 88031",No,12.43.55.33,Desktop,"Davidside, Cape Verde",Refund,FALL2024,0.0,0
38ce7f90-915a-4700-a190-5aec99078d1f,a1f30e6c-c870-4613-a26b-e3f98a9ffa38,82.48,2024-03-15 01:02:41,491c87dd-270f-485e-bb9c-6d32e92e5d1a,Health,Credit Card,American Express,Daniel Perez,Completed,"91497 Harper Crescent, Lake Natasha, HI 71793","31570 Thomas Fall, Lake Wanda, NJ 40319",No,118.144.181.55,Mobile,"Craigton, Tokelau",Purchase,SUMMER2024,0.0,0
fe0e1bc2-16b1-4392-b7c3-cff68cc7705e,059c093c-f5fc-4d52-ad07-efa17f349b69,13.18,2024-02-10 19:16:17,e8e77ee6-36a8-4f24-8d36-1edac8419e08,Electronics,Credit Card,MasterCard,Patricia Scott,Pending,"PSC 5192, Box 1259, APO AA 15278","297 Michael Harbor Apt. 363, North Danielmouth, WV 21055",Yes,135.51.9.51,Desktop,"Lake Jamie, Thailand",Purchase,SPRING20,0.0,0
0a6c5bd4-e62c-48aa-ab52-43f764e3707a,12a6544a-23a6-42d8-9ce6-a00067783bb3,201.21,2024-10-29 06:13:15,1c119fc8-ffdd-4bd4-9ec7-e9c6e2cd7db5,Health,Credit Card,Visa,Kelsey Browning,Pending,"7421 Adam Squares, Ericburgh, HI 08746","420 Hannah Loaf, Lake Scott, NJ 41293",Yes,139.242.106.111,Desktop,"New Katherineside, Dominica",Purchase,,0.0,0
6d5704d5-3d43-4c11-89ae-8ef78ec67a26,d235ea32-9f6c-4ffb-acb2-e56fced24fda,443.39,2024-05-19 12:02:16,184fac78-a938-4991-a93e-3dd645b99601,Groceries,Debit Card,MasterCard,Michael Lester,Completed,"475 Jillian Valleys Apt. 803, Nicholastown, AL 82151","2040 Williams Expressway, South Carmentown, VA 89194",Yes,210.242.16.88,Mobile,"Port Denise, Turkmenistan",Purchase,FALL2024,0.0,0
412f2fa7-70dc-4eec-959b-6702681e6755,88c78ca7-9e04-4d70-987d-68b72b3f158d,161.93,2024-05-11 15:57:11,81ca9f7e-81a5-47cf-b0ad-80d9ef4235e3,Electronics,Credit Card,Visa,Mrs. Taylor Hatfield,Pending,"54285 Shelly Spur Suite 727, New Mckenzie, UT 29504","1407 Anne Cliff, South Dawnton, MD 93976",Yes,8.234.20.195,Desktop,"Lisaport, Morocco",Refund,WINTER2024,0.0,0
0938af63-18f8-47cf-a911-a7b546e59ceb,e5583c85-1ad4-4f81-9126-d5d058178154,429.3,2024-03-28 19:08:25,334c4556-c71d-464e-bbed-5a88468c6122,Travel,Credit Card,Visa,Ashley Snyder,Completed,"239 Evans Fords Suite 309, Rhodesmouth, GU 13164","758 Christopher Spring, Lake Jessica, VI 62171",Yes,60.143.114.73,Desktop,"Sharonstad, Zambia",Purchase,,0.0,0
f3b7a927-466b-4732-94e1-2ff865e32815,f0d08ba8-a3ba-4654-a793-0f74af1b09f4,232.02,2024-05-05 21:04:06,be83e6d0-352d-49d6-9f1f-6d1816783eba,Health,Digital Wallet,American Express,Jennifer Williams,Refunded,"68820 Kathryn Ridges Suite 265, West John, MI 84436","776 Norman Junction, Gonzalezland, AR 55415",Yes,173.130.150.128,Mobile,"South Robert, France",Refund,,64.47,0
f9db4e37-7136-4d7f-bd98-022b73fa4833,f4a6591a-1d39-402b-8b04-7277eb2be277,244.44,2024-06-14 14:15:20,590f629d-6204-4482-9843-93e42b7c2dda,Travel,Credit Card,Visa,Jean Petersen,Pending,"663 Tara Isle, Youngfurt, AL 66328","956 Leon Loaf, Josephfurt, FM 45994",No,161.124.1.118,Desktop,"Martinmouth, Bulgaria",Refund,WINTER2024,0.0,0
ee7164e7-6ddb-436b-8716-c186f830d786,0d9c5f50-94ce-4212-84c4-be4c29ce94dd,419.41,2024-06-05 22:51:14,226d4dce-09a6-4d77-9053-8cc0bb091c32,Clothing,Digital Wallet,American Express,Michele Brown,Pending,"72776 Sanchez Cliff Suite 502, West Molly, NE 03367","3246 Williams Plain, Kimberlyville, AK 22082",Yes,195.248.216.22,Mobile,"Sharpbury, Kuwait",Refund,WINTER2024,0.0,0
